748352,"[['9.91', '한강예찬'], ['김8', '스토리, 드라마', '겉보기엔 좋아보이지만 속은 썩었어! 가식에 지친 현대인의 현타 도미노.고교동창생 한세련/강아영/예은지/차안나의 관계, 그리고 이야기.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=748352&no=1']]"
744381,"[['9.41', '오파츠'], ['성진 / 부겸', '스토리, 판타지', '이 세상에 존재할 수 없는 물건인 ‘오파츠’를 소유한 이들. 그들이 살아가는 세상인 경계의 밖(Out), 그곳에서 일어난 수많은 특별한 이야기.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=744381&no=1']]"
752531,"[['9.85', '완벽한 가족'], ['냥빠 / 주은', '스토리, 스릴러', '누가 봐도 행복하고 완벽한 선희네 가족.어느 날, 선희는 친구 경호를 죽였다는 고백을 하지만엄마의 반응이 뭔가 이상하다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=752531&no=1']]"
715206,"[['9.82', 'ㅋㄷㅋㄷ만화'], ['곽백수', '에피소드, 일상', '본 컨텐츠는 질병관리본부의 브랜드 웹툰으로 곽백수 작가가 전하는 HIV/AIDS(에이즈) 예방 캠페인입니다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=715206&no=1']]"
654138,"[['9.94', '은주의 방 2~3부'], ['노란구미', '스토리, 드라마', '인테리어에서 연애까지,은주의 라이프 체인지 스토리', 'https://comic.naver.com/webtoon/detail.nhn?titleId=654138&no=1']]"
732988,"[['9.96', '올가미'], ['해무리', '스토리, 드라마', '너의 지독한 덫에 빠져들다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=732988&no=1']]"
738145,"[['9.98', '숲속의 담'], ['다홍', '스토리, 감성', ""어느 순간부터 성장이 멈춘 '담'은사람들을 피해 숲속으로 떠난다."", 'https://comic.naver.com/webtoon/detail.nhn?titleId=738145&no=1']]"
731019,"[['9.96', '그날 죽은 나는'], ['이언', '스토리, 드라마', '눈에 띄게 변해버린 그 아이,무슨 일이 있었던 걸까?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=731019&no=1']]"
703850,"[['9.95', '자판귀'], ['윤정민', '에피소드, 스릴러', '자판기에서 내가 원하는 것이 나온다!?<2017 네이버 최강자전> 우수상 수상작', 'https://comic.naver.com/webtoon/detail.nhn?titleId=703850&no=1']]"
626906,"[['9.96', '패밀리 사이즈'], ['남지은 / 김인호', '에피소드, 일상', '삼형제와 이제막 태어난 막내딸까지!결혼 십 년 차에 가족의 규모(패밀리 사이즈)가 부쩍 커진한 만화가 부부의 육아와 삶 이야기', 'https://comic.naver.com/webtoon/detail.nhn?titleId=626906&no=1']]"
747666,"[['9.87', '도를 아십니까'], ['이건 / 요엘', '스토리, 판타지', '전래동화가 이렇게 꼬인다고?제대로 약빤(?) 이야기가 시작된다', 'https://comic.naver.com/webtoon/detail.nhn?titleId=747666&no=1']]"
738144,"[['9.94', '별종'], ['이무기', '스토리, 드라마', '지구에 방문한 이방인.그가 몰고 온 불행의 시작.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=738144&no=1']]"
733006,"[['9.97', '너에게만 보이는'], ['소소만', '스토리, 드라마', '나의 위로가 너에게 닿기를! 당신의 마음을 치유하는 판타지 로맨스', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733006&no=1']]"
733765,"[['9.96', '저세상 클라스!'], ['꾀돌이', '스토리, 액션', '할머니와 몸을 공유해야하는 일진짱그런데 이 할머니도 보통이 아니다일진짱의 진정한(?) 이중생활!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733765&no=1']]"
737019,"[['9.86', '조선홍보대행사 조대박'], ['김양수', '스토리, 개그', '냉혈한 광고홍보의 귀재조선 시장에서도 성공할 수 있을까?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=737019&no=1']]"
738483,"[['9.93', '안식의 밤'], ['연제원', '스토리, 스릴러', ""노인들을 대상으로 한 연쇄 살인 사건의 전말'나는 할머니를 죽이지 않았어요!!'"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=738483&no=1']]"
